26;396;16
61;396;9
14;396;4
43;397;7
81;398;5
28;398;16
62;398;15
80;399;16
72;400;6
63;401;12
50;402;2
57;402;9
27;402;7
5;403;12
45;403;8
79;404;6
45;404;11
24;405;6
36;405;16
37;406;2
18;406;15
59;407;10
57;407;16
42;407;12
79;408;14
70;408;15
69;409;5
54;409;10
46;410;7
23;410;2
10;411;7
32;411;6
74;412;2
48;412;6
23;412;12
67;413;16
75;414;9
79;415;13
27;415;16
5;416;6
39;416;5
52;417;10
37;417;15
64;417;4
11;418;11
14;418;15
33;419;13
49;419;11
53;420;7
68;420;12
25;420;3
31;421;5
58;421;17
71;421;6
45;422;12
59;422;10
53;422;9
31;423;13
5;424;15
62;424;9
76;425;4
67;426;6
35;427;17
73;427;7
48;427;15
11;428;6
15;429;14
70;429;6
61;430;3
77;430;12
17;430;6
77;431;7
23;432;14
37;432;13
7;432;2
3;433;2
67;434;3
18;435;17
53;435;6
78;436;16
72;436;2
30;437;4
79;438;13
45;439;17
23;439;6
8;440;8
29;441;10
3;442;14
68;442;4
55;443;6
38;444;13
56;444;17
3;444;9
18;445;11
20;445;10
58;445;3
32;446;15
40;446;16
47;447;16
12;447;11
21;447;15
25;448;2
42;449;16
22;450;10
78;450;17
43;450;15
71;451;4
61;452;6
3;452;11
24;453;5
26;453;15
70;454;3
19;454;15
65;454;8
76;455;4
75;455;9
52;456;3
35;457;17
76;458;17
23;459;10
7;459;4
26;460;2
23;460;13
51;460;17
16;461;2
12;461;4
57;462;5
45;462;4
81;463;8
75;463;5
54;463;2
81;464;7
20;465;6
48;465;17
14;465;3
26;466;16
39;467;9
37;467;17
22;468;10
33;469;7
61;469;3
42;470;3
39;470;15
56;471;12
61;471;14
45;472;9
72;472;13
71;472;16
5;473;5
46;473;16
38;473;6
63;474;3
32;474;16
75;474;6
58;475;8
81;476;13
38;476;5
65;477;8
55;477;6
42;477;3
77;478;6
67;478;10
39;478;4
45;479;15
67;480;7
75;480;14
4;481;14
23;481;4
17;482;9
12;483;15
68;483;12
36;484;2
67;484;8
40;485;9
79;485;2
26;485;11
13;486;3
80;486;16
26;487;2
27;487;9
4;487;4
19;488;13
6;488;9
29;489;12
36;489;9
10;490;8
6;490;5
46;490;16
29;491;5
48;491;11
22;491;16
29;492;11
44;493;10
43;494;12
78;494;11
52;495;14
77;496;11
10;496;16
33;497;15
28;498;9
36;499;5
73;500;4
20;500;10
53;500;14
73;501;3
20;502;17
14;502;6
34;502;11
26;503;8
56;504;9
26;504;7
22;505;13
10;506;15
33;506;3
29;507;6
44;507;7
38;507;4
56;508;4
66;508;13
24;508;12
20;509;6
38;509;16
34;510;5
15;511;10
55;511;8
71;511;2
33;512;12
8;512;13
71;513;17
42;514;2
16;515;11
29;515;12
41;516;9
2;516;10
65;516;12
36;517;14
30;517;3
56;518;5
48;518;14
62;519;13
52;519;10
2;519;6
77;520;16
7;520;5
80;521;10
28;521;5
73;522;5
36;522;17
36;523;7
9;523;14
18;523;10
75;524;13
62;524;7
81;525;5
52;525;17
30;526;14
42;526;7
39;526;2
39;527;5
46;527;3
67;528;16
47;528;5
70;528;9
78;529;12
45;530;9
80;530;13
61;531;11
45;531;8
60;532;7
71;532;12
39;532;14
81;533;16
26;534;9
77;535;4
55;536;13
65;536;15
56;537;14
10;537;16
76;537;7
59;538;12
2;538;14
51;538;3
32;539;4
45;539;7
44;539;3
9;540;13
8;540;10
13;541;14
8;541;16
5;542;7
81;542;9
16;542;16
70;543;5
22;543;13
16;543;14
70;544;3
36;544;4
45;545;8
56;546;15
20;546;2
2;546;7
49;547;13
52;547;17
22;547;3
2;548;12
10;548;6
71;549;6
72;549;8
25;550;12
3;551;17
29;552;6
26;552;7
31;553;10
49;553;3
70;553;12
77;554;14
79;554;13
74;555;11
11;555;6
3;555;16
65;556;10
80;556;13
49;556;12
55;557;7
62;557;13
63;558;12
47;558;10
63;559;7
33;559;6
18;559;8
49;560;5
72;560;16
73;561;9
8;561;10
32;561;17
6;562;8
11;562;3
65;562;15
50;563;3
2;564;7
42;565;10
66;565;12
55;566;17
15;566;4
39;567;15
55;567;6
61;567;17
49;568;15
56;569;2
79;569;3
10;570;9
68;570;7
71;571;3
36;571;11
35;571;15
8;572;3
26;572;17
50;572;16
12;573;6
29;573;14
63;574;13
6;575;10
12;575;17
28;576;15
43;576;17
21;577;14
27;577;13
16;578;6
14;578;7
2;579;7
9;579;14
57;579;10
4;580;14
10;580;7
13;580;17
28;581;6
61;582;6
11;583;7
3;583;4
47;584;3
48;584;11
26;584;8
56;585;10
34;585;8
54;586;15
65;586;14
66;586;9
78;587;12
66;587;4
7;588;15
46;588;11
80;588;17
43;589;8
18;589;16
77;589;9
37;590;10
56;590;16
46;590;8
77;591;13
39;591;6
69;592;13
62;593;5
74;593;10
15;593;16
71;594;10
66;594;12
13;595;11
37;596;14
73;596;17
29;596;6
14;597;5
52;598;10
50;598;3
65;599;16
53;600;5
37;600;13
4;600;17
6;601;17
66;601;6
61;601;3
30;602;11
35;603;15
63;604;11
62;605;13
76;605;16
71;606;14
61;607;10
59;607;9
69;608;5
33;609;17
39;610;17
43;610;7
16;610;6
65;611;15
71;611;2
78;611;3
23;612;2
24;612;10
4;612;4
19;613;5
48;614;5
66;614;14
22;615;9
68;616;3
48;617;11
78;617;2
28;617;17
54;618;10
65;618;8
71;618;5
77;619;7
12;619;8
38;620;9
25;620;14
78;620;10
15;621;13
41;622;4
57;622;17
57;623;10
28;623;5
37;623;2
36;624;2
54;624;8
16;625;3
9;626;14
54;627;12
42;628;2
45;628;17
22;629;4
5;629;7
25;629;9
72;630;11
75;631;10
69;631;8
43;632;4
65;632;2
61;632;17
40;633;16
33;633;3
25;634;2
14;635;9
32;635;14
47;635;10
40;636;12
66;637;13
25;637;4
42;637;16
19;638;3
77;638;13
74;639;12
78;639;10
65;639;16
24;640;4
68;641;10
65;641;6
23;641;3
18;642;6
32;642;3
19;643;13
65;644;5
42;645;3
77;646;7
11;646;9
53;647;17
12;647;5
34;648;13
39;649;12
59;649;9
35;649;10
60;650;12
34;650;13
59;650;3
62;651;5
56;651;14
47;652;16
74;653;8
6;653;10
55;653;5
7;654;12
28;655;8
20;655;10
3;656;11
43;656;5
54;657;10
67;657;11
71;657;5
2;658;11
52;658;7
5;659;11
42;659;17
3;660;9
28;661;3
6;661;8
11;662;15
32;662;14
12;662;11
55;663;5
78;663;14
22;663;16
4;664;2
48;664;16
7;664;12
71;665;8
78;665;17
11;666;8
50;666;11
38;667;15
56;667;8
40;667;4
2;668;3
31;668;6
75;668;7
16;669;3
3;670;2
23;670;5
19;671;10
62;671;4
65;672;15
9;672;2
54;673;7
46;673;5
18;674;16
14;674;4
52;675;11
60;675;5
23;675;14
54;676;4
49;676;11
6;677;13
39;677;7
58;678;3
44;679;14
71;679;15
50;679;17
22;680;7
71;680;16
63;681;9
74;682;5
47;682;2
16;683;3
39;683;2
37;683;6
61;684;3
73;684;2
17;684;15
2;685;14
66;685;8
31;685;13
56;686;17
19;686;5
24;686;8
39;687;7
6;687;8
21;687;3
61;688;6
46;688;15
79;689;14
14;689;6
52;690;16
61;690;14
19;691;13
71;691;12
64;691;8
81;692;9
61;692;5
43;692;13
63;693;13
54;694;3
41;694;15
76;695;14
5;695;11
77;696;9
51;696;10
30;696;16
68;697;11
31;697;12
10;698;10
73;698;7
62;699;10
36;699;16
66;699;4
34;700;12
56;701;17
80;702;16
7;702;8
44;702;2
23;703;8
11;703;4
16;703;14
32;704;4
3;705;11
2;706;4
36;707;13
33;708;3
47;709;4
67;710;7
57;710;11
16;711;16
12;711;9
26;711;6
11;712;7
60;712;15
43;713;14
30;714;17
48;714;16
39;715;4
56;715;12
3;716;17
46;716;7
4;716;3
67;717;16
16;717;6
8;717;10
37;718;15
27;718;10
79;718;3
63;719;5
41;719;13
7;719;9
43;720;9
54;721;14
3;721;11
39;721;4
23;722;5
77;722;7
63;723;9
8;723;2
26;723;4
31;724;6
10;724;14
66;724;10
11;725;13
33;725;12
37;725;11
52;726;3
22;726;15
6;726;4
46;727;15
49;727;8
59;728;17
22;729;7
35;729;14
9;729;11
19;730;17
16;730;2
22;731;15
42;732;4
56;732;15
6;733;16
34;733;4
10;734;17
66;734;16
42;734;13
75;735;2
16;735;11
13;735;6
30;736;15
8;736;4
4;736;14
29;737;7
57;737;13
9;737;16
44;738;9
72;738;16
69;738;8
64;739;6
4;739;5
23;739;3
40;740;7
73;740;9
33;740;2
65;741;2
32;741;14
35;742;11
65;743;16
26;744;13
44;744;16
48;745;2
48;746;12
72;746;6
45;746;17
38;747;11
28;747;8
70;748;6
45;749;12
29;749;11
75;749;3
27;750;14
75;750;8
18;751;16
40;751;7
21;751;6
74;752;9
68;752;4
32;752;14
69;753;5
19;754;17
37;754;15
46;755;4
36;756;8
8;756;5
39;756;13
45;757;6
54;757;15
42;758;15
30;759;13
65;759;17
42;760;10
66;760;6
65;761;13
36;762;4
75;763;3
72;764;9
17;764;11
40;764;12
51;765;17
14;765;16
72;765;2
69;766;2
53;766;9
60;767;12
35;767;10
16;768;8
17;769;3
18;770;6
75;770;10
34;771;3
72;771;6
26;771;9
53;772;7
56;772;14
23;772;9
10;773;7
51;773;11
27;773;5
24;774;4
26;774;11
42;775;3
53;775;12
55;775;9
37;776;13
62;776;7
21;777;10
69;778;12
75;778;13
68;778;7
48;779;16
50;779;17
61;780;16
49;780;13
81;780;8
2;781;6
18;781;16
58;781;2
33;782;6
9;783;2
67;784;7
45;785;2
74;785;4
9;786;9
44;787;4
55;787;13
57;787;8
43;788;17
14;788;15
11;789;13
29;789;6
64;789;2
48;790;15
39;791;10
76;791;7
20;791;14
18;792;13
62;792;2
75;792;14
28;793;15
69;794;11
36;794;15
79;795;12
18;796;7
11;796;16
63;797;16
49;798;16
18;798;5
63;798;3
68;799;16
77;799;17
20;799;3
44;800;8
30;800;7
13;801;2
22;801;5
49;802;12
15;802;7
14;802;10
68;803;3
5;804;10
38;805;13
63;805;16
51;805;2
53;806;5
49;807;9
81;807;15
61;808;12
3;809;7
67;809;2
12;810;13
42;810;14
51;810;4
33;811;9
40;811;16
65;811;13
42;812;4
12;812;16
77;813;7
42;813;16
8;813;12
8;814;2
41;814;13
53;814;11
69;815;5
40;815;6
21;816;9
22;817;3
77;818;17
19;819;8
11;819;15
31;820;2
8;820;4
35;820;13
77;821;3
61;822;2
37;822;16
71;823;6
5;823;15
56;824;6
39;824;17
59;824;4
56;825;8
22;825;5
71;825;15
28;826;8
7;827;6
46;827;8
42;828;3
55;828;9
14;828;13
69;829;11
18;830;4
74;830;3
31;830;2
32;831;3
57;831;10
18;831;6
53;832;4
51;833;6
18;833;11
6;834;13
81;834;6
71;835;12
18;835;10
45;835;5
28;836;6
79;836;7
61;837;16
17;838;2
50;838;8
36;839;11
27;839;12
23;839;6
66;840;7
70;840;8
6;841;4
77;841;10
16;841;11
7;842;5
45;842;4
27;842;6
44;843;13
70;844;16
32;844;2
61;844;9
24;845;8
11;845;14
75;845;15
49;846;10
69;846;17
58;847;2
39;847;4
55;847;7
11;848;3
12;848;6
62;849;2
57;849;17
56;850;10
72;850;6
5;850;15
54;851;6
37;851;13
49;852;5
29;852;13
59;852;2
16;853;7
47;854;7
50;854;13
68;855;9
9;856;9
67;856;11
55;857;16
34;858;11
32;859;13
58;860;6
60;861;5
47;861;2
57;862;3
67;862;7
53;862;8
46;863;12
17;864;4
67;864;16
80;865;2
16;865;6
49;866;16
59;866;17
43;867;5
73;867;9
5;867;6
50;868;8
55;869;17
30;870;9
69;871;17
17;872;15
73;872;16
71;872;11
44;873;11
76;873;3
74;874;14
55;874;10
21;874;4
16;875;17
27;875;5
63;876;3
57;876;12
2;876;14
62;877;14
18;877;17
8;878;12
12;878;16
26;879;4
3;879;14
27;879;6
46;880;14
79;880;8
40;880;5
9;881;11
6;881;8
20;881;15
20;882;7
57;883;16
14;884;9
60;885;6
53;886;9
17;886;11
57;887;15
26;887;8
11;887;6
68;888;10
45;888;2
24;888;16
41;889;16
65;890;17
6;891;8
34;891;10
44;891;17
42;892;9
65;892;12
49;892;6
11;893;15
59;893;3
25;893;5
30;894;9
2;894;3
50;894;12
58;895;9
38;895;13
34;895;16
64;896;13
36;897;10
4;898;14
77;898;16
50;899;7
17;899;4
77;900;5
74;900;2
58;900;10
7;901;13
68;901;3
8;901;4
14;902;13
47;903;2
28;903;17
46;904;15
60;904;8
58;905;15
40;906;10
34;906;11
48;907;12
80;907;5
76;908;6
36;909;17
63;909;14
62;910;11
68;910;2
16;910;4
43;911;7
29;911;12
79;911;3
27;912;11
44;913;11
47;914;13
62;914;7
7;915;13
12;916;11
79;916;9
72;916;17
28;917;15
33;918;17
53;918;5
27;919;11
69;920;15
6;920;9
24;920;8
10;921;4
37;922;6
8;923;5
19;923;2
58;923;9
70;924;4
80;925;14
12;926;7
76;926;13
55;926;8
15;927;10
20;927;6
54;927;9
31;928;17
62;928;16
35;929;8
27;929;5
2;930;15
6;931;16
57;931;6
41;932;6
36;933;15
4;934;11
70;935;16
46;935;9
15;935;2
41;936;5
32;936;3
44;937;15
36;938;13
28;938;10
11;939;10
20;940;3
3;940;16
16;940;12
80;941;15
53;941;3
39;941;10
80;942;12
47;942;5
26;942;16
39;943;10
64;943;11
2;943;9
54;944;14
27;944;17
39;945;10
68;945;9
42;945;5
73;946;7
30;947;5
20;947;13
45;948;5
3;949;7
59;950;7
33;951;10
8;951;17
32;951;4
12;952;8
3;953;9
68;954;4
55;955;4
7;955;12
11;955;6
61;956;3
29;956;13
29;957;5
35;957;11
10;957;3
70;958;16
57;958;5
20;959;5
69;959;13
44;960;17
33;960;2
81;961;6
50;961;3
16;961;13
16;962;2
71;962;8
5;963;12
24;964;12
33;964;3
62;964;17
75;965;11
37;966;2
14;966;13
57;967;16
59;967;12
42;968;7
2;968;17
20;969;4
43;969;2
5;969;14
66;970;4
31;970;12
75;971;13
57;972;12
50;972;11
72;972;9
30;973;12
32;974;5
24;975;14
6;975;16
38;976;8
11;976;12
63;976;11
28;977;9
34;978;17
48;979;9
67;979;6
34;979;4
4;980;14
62;980;10
34;981;3
30;981;15
8;981;8
22;982;13
18;983;17
40;983;7
3;983;4
25;984;8
22;984;11
30;984;16
41;985;6
61;985;8
81;986;13
74;986;5
68;987;5
19;988;16
3;988;13
74;989;6
18;989;4
79;989;15
40;990;2
21;990;13
29;990;15
40;991;7
63;992;7
68;992;16
65;993;14
44;994;3
75;994;5
40;994;8
62;995;5
56;995;11
52;995;17
37;996;12
42;996;7
40;997;17
72;998;15
14;999;10
72;999;17
15;1000;13
42;1000;17
36;1000;8
2;1001;6
75;1001;17
44;1002;15
8;1003;14
75;1004;8
37;1005;6
44;1005;10
50;1006;6
19;1006;14
71;1006;5
64;1007;4
39;1007;5
57;1007;11
10;1008;12
76;1009;15
41;1009;10
58;1010;6
49;1011;6
46;1011;13
14;1012;15
18;1012;4
7;1012;12
62;1013;14
38;1013;8
76;1014;13
46;1014;16
81;1015;2
63;1016;7
57;1016;11
47;1017;5
74;1017;12
43;1018;13
80;1019;4
3;1019;16
44;1019;10
36;1020;14
61;1020;12
33;1020;6
66;1021;13
74;1021;5
60;1022;7
43;1023;6
57;1023;12
61;1024;3
25;1024;6
53;1025;13
45;1026;8
15;1026;9
59;1026;5
4;1027;6
75;1028;5
23;1028;3
77;1029;16
2;1030;7
42;1031;16
68;1031;6
5;1032;3
13;1032;10
52;1032;2
34;1033;13
23;1033;17
64;1034;7
43;1034;5
17;1034;3
33;1035;7
81;1036;8
15;1036;17
31;1037;2
29;1037;7
12;1038;2
46;1038;8
15;1038;5
75;1039;13
68;1040;2
46;1040;9
79;1040;4
25;1041;13
71;1042;8
47;1042;4
54;1043;7
45;1043;4
20;1044;8
60;1045;5
15;1046;17
78;1046;8
47;1047;9
67;1047;5
41;1048;5
14;1048;3
48;1049;17
17;1049;14
23;1049;16
46;1050;13
45;1050;11
47;1050;4
26;1051;17
22;1051;6
12;1051;14
17;1052;17
58;1053;6
22;1053;2
78;1054;17
67;1055;9
81;1055;5
23;1056;8
3;1056;9
9;1057;6
69;1057;8
18;1057;3
4;1058;5
38;1059;3
68;1059;17
2;1059;4
56;1060;6
30;1061;14
51;1061;3
64;1062;15
45;1063;13
70;1064;6
10;1065;4
35;1066;4
68;1066;15
61;1067;4
81;1068;17
22;1069;3
34;1069;7
78;1070;10
9;1071;17
8;1071;12
19;1072;9
43;1073;10
50;1073;12
69;1074;15
66;1074;3
63;1074;12
72;1075;11
28;1076;14
63;1077;12
12;1077;17
30;1078;2
67;1078;6
53;1078;9
76;1079;11
21;1080;9
55;1080;6
35;1080;8
28;1081;2
40;1081;6
48;1082;17
42;1082;12
66;1083;15
38;1083;11
31;1083;16
71;1084;7
42;1085;4
27;1085;3
55;1085;9
75;1086;15
55;1086;9
30;1087;10
38;1088;12
40;1089;2
26;1090;7
67;1090;4
27;1091;8
44;1092;7
12;1093;3
52;1093;2
71;1094;17
18;1094;11
70;1094;7
30;1095;15
66;1095;11
10;1095;3
9;1096;8
20;1097;5
28;1098;17
5;1098;4
67;1099;4
6;1100;13
71;1100;8
53;1101;14
52;1102;17
11;1102;2
78;1102;7
40;1103;14
26;1104;15
19;1104;8
6;1104;16
41;1105;6
67;1105;13
64;1106;6
15;1106;16
21;1106;8
24;1107;8
39;1107;5
12;1108;9
23;1108;7
19;1108;13
56;1109;15
38;1109;7
68;1109;17
27;1110;4
44;1110;17
62;1110;11
37;1111;14
16;1111;12
67;1111;8
5;1112;10
43;1112;16
27;1113;12
61;1113;3
12;1113;4
28;1114;2
77;1115;7
26;1116;16
76;1116;10
6;1116;7
52;1117;13
66;1117;3
55;1118;6
27;1118;12
26;1119;12
78;1119;6
28;1119;5
57;1120;6
3;1120;16
72;1120;5
41;1121;15
39;1122;4
49;1122;17
39;1123;7
5;1124;6
4;1124;8
64;1125;8
6;1125;6
31;1126;11
50;1126;12
4;1127;10
67;1127;7
26;1127;15
71;1128;15
74;1128;6
56;1129;3
40;1129;9
76;1129;17
18;1130;4
26;1131;3
46;1131;5
76;1132;3
49;1132;6
65;1133;4
60;1133;16
11;1133;2
48;1134;7
15;1134;11
75;1135;7
30;1136;11
43;1136;9
72;1136;13
43;1137;8
61;1137;3
45;1138;6
47;1139;17
45;1139;7
7;1139;14
47;1140;17
52;1141;5
81;1141;13
16;1142;12
70;1142;11
